Total Times:	14
Total Samples:	3
Total Genes:	2000
Time	0
ID	NAME	pheromone	cdc15	elutriation
642	262	0.0940	-1.0010	-0.2640
643	1497	-1.5590	0.6800	-0.4060
644	956	-0.1350	-0.2010	0.0690
645	1085	-0.6230	0.0540	0.3040
646	5839	-0.1910	-0.6986	-0.5750
647	6763	-0.3660	-0.1153	-0.1090
648	122	-0.2170	-0.0629	0.9050
649	6385	0.1370	-0.1350	0.0910
650	160	0.3450	0.0215	-0.0620
651	6807	0.5960	0.0606	0.3030
652	2147	-0.6500	-0.3250	-0.7470
653	5089	-0.1920	0.0251	0.5960
654	2161	-0.0920	-0.0830	0.4130
655	5142	-0.4270	-0.0830	-0.2150
656	4234	-0.5280	-0.3984	0.3100
657	2189	-0.0670	0.1070	-0.1450
658	5742	0.7100	0.6000	1.0160
659	324	-0.0070	0.3257	-0.0480
660	4155	-0.2020	-0.9020	-0.2550
661	5789	0.7060	0.5650	-2.8070
662	2296	0.1700	0.2715	-0.2670
663	189	-0.0430	-0.2800	-0.0470
664	5654	-0.8480	0.4240	-0.0640
665	4223	-0.0460	-0.9470	0.2270
666	1710	-0.6456	-0.3570	-0.0920
667	1475	-0.5100	0.4700	0.1200
668	3215	-0.5130	1.9170	0.0050
669	3662	-0.4798	-0.4798	0.5480
670	6525	0.2760	-1.8640	0.3600
671	1391	0.0540	-0.0130	-0.1150
672	5876	1.5740	-0.2115	0.0160
673	3824	0.4710	-0.6910	-0.0540
674	1519	-2.2220	0.1650	0.2520
675	1510	-0.0670	0.2470	0.4380
676	1242	-1.3480	0.5320	-0.0470
677	3479	0.0000	-0.5575	0.8810
678	5553	0.5432	1.8840	-0.0160
679	7409	1.0000	0.0740	-0.4360
680	3668	-0.2148	-0.2148	0.5440
681	2185	0.6800	-0.5650	-0.7240
682	6134	-0.3570	0.3060	0.5270
683	1454	0.2780	-0.1251	-0.4880
684	3285	-0.1380	1.6820	0.0060
685	2011	0.1590	-0.3730	0.0300
686	629	-0.0540	-0.7860	0.2710
687	2852	-2.0880	0.4510	0.6690
688	2769	-0.1720	-0.1980	-0.1700
689	1425	-0.0610	0.4164	0.5520
690	3621	-0.3911	0.5830	0.4060
691	6702	-0.1930	0.2690	0.5490
692	3335	-1.9420	0.0250	0.6420
693	6081	0.7290	0.5580	-0.1330
694	319	-0.2580	-0.4200	0.5620
695	4661	-2.1830	0.1500	0.5990
696	2817	-0.6650	-0.2100	0.2310
697	3481	0.1170	-0.2208	-0.0760
698	6618	-1.4470	0.1230	0.4970
699	2013	-0.4670	0.0578	0.6990
700	5826	-0.1431	0.8180	-1.9780
701	3661	-0.1113	-0.1113	-0.1250
702	142	0.0000	0.1940	0.0130
703	5672	0.0283	-2.2500	0.3160
704	1400	-1.7890	0.2670	1.0560
705	6349	-0.0530	-0.2840	0.1840
706	1294	-0.2080	0.2545	0.1030
707	951	-0.8670	1.1150	0.4700
708	3438	-0.0520	-0.8340	0.0760
709	7616	-0.1150	-0.8330	-0.5030
710	4480	0.0050	-0.9130	0.4130
711	1203	0.1540	0.3640	0.9160
712	5516	0.1053	1.1420	0.1053
713	3852	-0.1970	-0.1290	-0.2380
714	3348	-0.4830	0.3610	0.6500
715	9	-0.2060	-0.5730	-0.4480
716	24	-0.6520	2.5020	0.1980
717	4163	0.0680	-0.4980	-0.3000
718	1703	-0.3890	-0.5650	-0.8570
719	7361	-0.1260	1.1320	0.0760
720	1254	-0.2440	0.7450	0.0660
721	5616	1.4410	0.6940	0.2160
722	1353	-0.8430	0.1340	0.0510
723	3533	0.8370	0.9020	-0.2870
724	7533	0.4693	-0.2810	0.8140
725	2962	-0.3280	-0.3220	-0.2560
726	5713	-0.1890	2.5030	0.3680
727	7528	1.4150	-0.4860	0.7350
728	78	-0.7000	-0.9490	-0.5904
729	5861	0.3820	0.0734	0.5280
730	3932	-0.0630	-0.4980	0.1010
731	2592	-0.2950	-0.7274	0.4320
732	6895	-0.4490	-0.4840	-0.6970
733	7709	-0.3070	-0.1040	-0.9090
734	3350	-0.5400	0.7890	0.5640
735	517	-0.9410	0.0960	-0.1940
736	5994	0.1810	1.8190	0.2610
737	4580	-0.1180	-0.2628	0.2230
738	3226	-0.0890	0.0160	0.0390
739	884	-0.4970	0.6010	-0.5100
740	3718	-0.4781	-0.0280	-0.3880
741	7350	-1.1150	1.0770	-0.1335
742	1018	-1.5320	2.0420	0.6890
743	4052	0.0620	0.0135	0.4290
744	1402	-0.5440	-0.0070	-0.3010
745	4506	-0.2460	-0.6620	0.3510
746	2241	0.2110	-0.1802	-0.2980
747	3490	0.8850	-0.5651	2.3920
748	5180	-0.2710	5.0560	-0.0140
749	7321	-0.5200	-0.3840	-0.1740
750	575	0.1790	-0.1520	-0.4830
751	1383	-0.1590	-0.4550	0.0390
752	5617	0.0605	0.7900	0.7630
753	1968	0.4120	-0.7750	0.3210
754	2134	0.6810	-0.6910	0.4040
755	1114	-0.4640	2.6590	0.2010
756	883	0.0640	0.2200	0.1450
757	3303	-0.1210	2.6370	0.2270
758	3220	-0.4390	1.8430	0.8220
759	1352	-0.2870	1.3990	-0.0350
760	3515	0.1410	0.8340	-1.3310
761	796	-0.2000	0.1490	0.0990
762	1452	-0.3630	-3.3060	-0.1690
763	3200	-0.0390	1.1400	0.1060
764	7497	-0.0636	-0.1170	0.6390
765	5022	-4.9540	0.0240	-0.6990
766	1672	-0.2303	0.4140	-0.2303
767	6625	-0.1230	3.5020	-0.1560
768	5533	-0.0349	0.3230	1.0610
769	2304	0.0880	-1.0830	0.4150
770	5741	-0.8300	-0.0180	-0.9510
771	5642	-0.2493	-0.5910	0.0570
772	6	-0.1282	-1.2470	0.0420
773	3513	-0.8550	1.1610	-0.4150
774	4597	-0.3100	0.0160	-0.4510
775	3139	0.8180	0.3170	0.9130
776	5656	0.1644	-0.7400	-0.0380
777	1335	-0.4690	-0.1660	-0.1620
778	3829	-0.0180	0.3540	-0.2150
779	6771	0.0830	-0.3339	-0.1570
780	6371	0.2520	-0.0071	-0.0340
781	6319	0.8540	-0.2750	0.4820
782	6855	0.4710	-1.1080	-0.2020
783	20	1.7490	1.5020	0.7230
784	1840	0.1720	-0.0338	-0.7010
785	7403	1.8740	0.6870	-2.7760
786	3833	-0.7160	0.1800	0.0600
787	7098	-0.8520	-0.7590	-0.0900
788	4752	0.1500	-0.2559	0.0210
789	4782	0.3470	0.2780	-0.7000
790	5437	-0.6430	1.3940	-0.0140
791	994	0.2780	-1.7900	0.2460
792	2957	-0.2640	0.7490	0.1330
793	811	0.8810	-0.1510	0.9250
794	45	-0.2770	0.2280	-0.0450
795	5561	-0.4041	-0.3060	0.3100
796	3888	-0.3730	-0.6500	0.9850
797	2023	0.5073	0.5073	0.2310
798	1001	0.1630	-0.1410	-0.0790
799	7510	-0.0174	0.2520	0.1450
800	6923	-0.0460	0.6190	0.4890
801	3405	1.1170	0.5120	0.5310
802	3960	-0.0630	-0.0290	0.5240
803	5643	-0.2363	0.0300	0.4100
804	4084	0.0220	-0.5270	-0.2770
805	546	0.0000	1.5720	-0.8000
806	5733	-1.6170	0.8550	0.9530
807	2503	-0.2810	-0.3332	0.2450
808	2965	-0.1290	0.7220	0.3650
809	5828	1.3900	1.3480	0.6090
810	4830	-0.1300	-0.3936	0.0470
811	5887	0.0390	0.0780	0.3380
812	3670	3.7730	-3.0630	-0.0770
813	1584	0.1624	0.1624	-0.7540
814	4235	0.2100	3.2020	-0.4270
815	5417	-1.0290	0.0340	0.0850
816	1423	-0.2180	-0.2389	0.0760
817	4073	-0.2120	-2.4980	-1.3580
818	3952	-0.1000	0.7520	0.8690
819	2240	1.1270	-0.0809	-0.4360
820	7615	-0.4850	-0.0710	-1.0560
821	4437	-0.2580	-4.0830	0.3800
822	2720	0.0050	-0.5740	0.1900
823	5870	-0.0520	-0.3430	-1.1280
824	2321	0.1520	-0.3454	0.2120
825	1773	-0.0845	-0.5190	0.2180
826	5653	-0.1798	0.1510	0.3790
827	25	-0.2440	-0.5650	0.3160
828	3958	-0.1020	-0.5980	0.1050
829	5202	1.2040	0.4439	0.4320
830	4997	-0.2910	-0.0330	-0.2350
831	4396	0.3320	-0.3250	-0.0400
832	1277	-0.1710	-0.3708	-0.4000
833	6791	-0.1000	-0.2029	-0.0670
834	2415	1.6960	-0.4710	-0.1060
835	6974	0.2540	-0.0174	0.0460
836	3612	0.2684	0.0280	-0.7190
837	1723	-0.5146	-0.2440	0.0710
838	4716	-0.1620	-0.2379	-0.3500
839	866	-0.4700	0.3560	0.1050
840	5445	-0.0994	0.0950	-0.3520
841	6251	0.2050	0.3380	0.1250
842	1462	-1.1300	-0.2720	0.4580
843	2230	1.1070	0.4885	0.4930
844	190	-0.1700	0.4870	-0.4370
845	5907	-1.2310	0.1230	0.6820
846	3850	-0.2420	1.9110	-0.4380
847	832	-0.3100	0.2050	-0.0250
848	4554	-0.4610	0.0786	0.0380
849	1884	-0.5150	0.3840	0.6510
850	2305	-0.2530	0.4820	-0.3450
851	180	0.2210	-0.3480	0.1870
852	3616	-0.0890	0.8400	0.0530
853	1679	1.3220	0.1910	0.4250
854	4470	-0.3410	-0.3910	-0.0600
855	4130	0.2760	0.5800	0.3690
856	2052	0.0190	-0.0030	0.5210
857	5615	0.0199	-0.3230	-0.0440
858	71	0.2840	-0.0195	-0.6740
859	1234	-0.5740	-0.0660	-0.1900
860	6541	-0.0110	-2.8200	0.2450
861	444	-0.2100	-0.0740	-0.3300
862	4832	-0.0720	-4.8910	-0.0470
863	3377	0.1210	-0.1740	0.1050
864	1446	0.0140	-2.0830	-0.4590
865	2868	-0.2580	1.8050	0.3690
866	6824	-0.2930	-0.2823	0.6500
867	2685	0.2780	0.2880	0.8620
868	5916	0.1850	-1.3830	0.2510
869	2936	0.1090	-2.1910	-0.6260
870	1825	-0.1180	-1.9490	-0.1110
871	7553	-0.0815	0.6170	0.0950
872	2691	0.0600	0.1540	0.3710
873	1543	-0.3960	-0.0530	0.0730
874	248	0.4010	-0.7290	-0.6000
875	2262	0.2580	3.7500	0.2550
876	152	0.5300	0.2294	0.2050
877	3477	-0.1660	-0.2555	-0.1670
878	770	0.0900	-0.6870	0.0910
879	6784	-0.1270	-0.0821	0.0850
880	5412	0.0000	0.3880	-0.5270
881	6432	-0.1380	-0.8200	-0.2320
882	4426	0.0500	-0.1760	0.0484
883	3701	-0.1601	0.3040	-0.3490
884	1240	-0.6010	0.5470	0.3030
885	4068	0.0950	-1.1990	-0.1960
886	7180	-1.0820	0.8360	0.4810
887	675	-0.4560	2.2410	0.5190
888	1751	-0.4233	0.2400	0.1560
889	226	-0.0340	-0.7850	0.0530
890	6943	-0.2060	0.6830	-0.7220
891	3212	0.4660	-0.2497	-0.1060
892	1775	-0.9693	-1.0580	-0.9693
893	2317	0.8920	0.2494	0.1230
894	767	0.0970	-0.6950	0.0570
895	933	0.0730	-0.1280	-0.1520
896	6764	0.1920	-0.0966	-0.5300
897	3750	-0.3870	-2.9750	0.1300
898	5510	-0.0785	0.1010	-0.0785
899	4760	0.3320	0.1760	0.1160
900	7351	-1.1570	-0.9690	-0.2030
901	2193	-1.1540	0.0250	0.2930
902	3491	-2.7370	-0.3968	-1.3220
903	15	0.1260	-0.6640	0.1930
904	4238	-0.1340	1.1520	-0.0230
905	6144	-0.1510	-0.8260	0.1590
906	6894	0.5100	-0.2440	-0.0330
907	5207	-0.0350	-0.3480	0.0890
908	1565	-0.5241	0.5180	-1.3420
909	7541	3.8070	0.9460	0.5500
910	340	0.3210	0.1460	0.1460
911	1257	-0.3580	-0.7610	0.0200
912	1585	0.1950	0.2080	0.2490
913	1096	0.0860	0.5290	-0.4920
914	2295	0.5920	0.1298	-0.3230
915	3987	-0.0553	0.1750	-0.0553
916	5584	-0.1383	-0.1010	0.8580
917	4231	-0.4300	0.1621	-0.1280
918	5285	0.0460	-0.2110	0.2350
919	5980	0.3810	-2.5600	-0.6860
920	7582	-0.0890	-1.4830	-0.0500
921	6988	0.1610	-0.2535	-0.1420
922	2146	0.5520	-0.5750	0.0310
923	360	1.2280	-0.2290	-0.2110
924	7522	2.5360	-0.6620	-0.5020
925	1955	-0.8580	-0.0470	0.6380
926	5165	-0.1450	-0.1955	0.1340
927	6717	-0.3320	-0.4980	0.1790
928	1702	-0.0179	-0.0940	0.4460
929	333	-0.2870	0.5020	0.2400
930	2926	-1.2430	1.4100	0.5720
931	2847	-2.0050	-0.1838	1.1200
932	7559	-0.0025	0.4210	-0.5750
933	4507	-0.0520	-0.5280	-0.5820
934	1375	0.0410	-0.4670	-0.2020
935	7048	-0.1300	0.8380	0.5410
936	1177	-1.0000	-1.1410	0.3270
937	7558	-0.0852	-0.0300	-0.7800
938	5464	-1.0580	0.0530	-0.6450
939	7415	-0.8480	0.1790	-0.7550
940	5407	-0.3760	-0.3800	0.1380
941	5409	-0.2440	0.8760	0.3850
942	2574	0.3270	1.0550	0.0620
943	6555	0.4970	-0.4390	0.1250
944	2118	0.2900	1.0800	-0.3550
945	7514	1.0000	-0.5030	0.0590
946	2015	0.1427	-1.1990	-0.0170
947	6680	0.2220	-0.7780	-0.4360
948	222	0.9900	0.6730	-0.1300
949	6464	0.6670	-0.6450	-0.2920
950	7201	-0.4170	0.5680	-0.1250
951	6257	0.1110	-1.7000	-0.7690
952	1517	0.1460	-0.2190	-0.0530
953	1463	0.4100	-0.0887	0.5080
954	69	0.8230	-0.0810	-0.2190
955	5856	-0.0340	3.5020	-0.0870
956	2792	1.3090	-0.3140	0.5820
957	7624	-0.2130	0.7280	-0.1110
958	2244	0.0640	1.5020	0.1520
959	4527	-0.3290	-0.1100	-0.3290
960	5749	0.3870	-0.1340	0.8320
961	68	-0.2940	-0.1060	0.1700
962	7221	0.1110	0.3050	0.1420
963	88	-0.2530	-2.4980	0.3430
964	4617	-0.2900	-0.0720	-0.0270
965	7348	-0.6340	-0.1090	-0.7820
966	1999	-0.0040	-1.4610	-1.1150
967	7525	-0.1883	-2.2580	0.6160
968	60	-0.2800	-0.4000	-0.3820
969	5776	-0.5660	-0.3930	-1.6160
970	640	-0.0800	-0.8770	0.1180
971	3959	-0.2100	-0.3430	-0.2770
972	5411	0.7160	-0.6990	-0.2600
973	2615	1.3370	0.3890	-0.1680
974	3437	-0.2220	-0.2920	0.3520
975	5320	-0.5340	0.0310	-1.1520
976	7139	-0.6120	-0.9130	0.0950
977	1719	-0.4081	0.0800	-0.0190
978	1686	-0.0746	0.4850	0.4770
979	5957	-0.0910	-0.3640	0.2470
980	6264	0.0800	-0.0580	-0.1660
981	2087	0.0370	-0.1850	0.3790
982	2734	-0.2600	0.2763	0.0770
983	6984	0.2110	-0.2146	-0.0820
984	2547	0.6810	0.2320	0.3200
985	3524	0.0000	-0.2440	-0.5100
986	526	0.3300	0.5174	0.4440
987	6290	-0.1680	0.0970	-0.2840
988	4017	-0.0080	0.2330	-0.3960
989	3264	-0.3280	-2.2320	0.2610
990	1376	-0.0280	-0.1170	-0.0150
991	4783	-0.2520	-0.2600	-0.1930
992	1168	0.2780	0.0710	-0.2830
993	7594	-0.1204	-0.7530	0.1150
994	1774	-0.5113	-0.8770	-0.0020
995	2683	-1.1230	-0.9370	-0.2340
996	478	0.0040	1.0300	0.0020
997	6258	0.5810	1.9870	-0.0140
998	4628	0.0300	-1.3260	-0.2560
999	1772	-0.1424	0.0720	0.4890
1000	5700	0.6840	-0.2648	0.7930
1001	2054	-0.0280	-0.2710	-0.0240
1002	4428	0.0350	-0.3460	-0.6420
1003	4071	0.0540	-0.0550	-0.5320
1004	4306	0.0130	0.7080	0.0250
1005	4162	-0.2560	1.7240	-0.0430
1006	4061	-0.1310	0.0210	-0.1215
1007	5857	0.8630	-0.4980	0.1480
1008	2226	0.2150	0.1186	-0.0250
1009	1748	-0.4203	-0.0500	0.6220
1010	4720	1.0770	-1.0310	0.6900
1011	4072	-0.0310	-2.9300	-0.2390
1012	7438	0.0510	-1.0510	0.0510
1013	3831	-0.0160	0.4490	-0.1640
1014	7511	0.0075	0.0990	-0.3450
1015	5548	-0.1702	0.0080	0.5530
1016	1235	-0.4090	-0.4980	-0.0190
1017	7044	-0.9890	-0.0290	-0.5570
1018	1196	-0.4600	-0.3810	0.4340
1019	4686	-0.2350	2.0220	0.3050
1020	6430	-0.0290	1.5020	0.2510
1021	2688	-1.6580	0.4110	-0.3890
1022	1974	0.0910	-0.3180	0.2610
1023	5846	0.0690	-0.4925	-0.8500
1024	7091	0.7370	-0.9840	0.1620
1025	4913	-0.3720	-0.0620	0.8570
1026	4531	-0.3320	-0.0770	-0.3610
1027	1735	-0.2293	0.5080	-0.5490
1028	5781	0.3320	-0.0230	0.4140
1029	650	-0.3630	-0.8230	0.2410
1030	671	-0.2460	-0.0390	0.0290
1031	2048	0.1440	0.3880	-0.3360
1032	93	0.1452	-0.2850	0.4480
1033	1360	-0.1650	0.9590	0.5870
1034	7212	0.5720	2.3760	0.0360
1035	2956	-0.2290	0.7570	-0.1800
1036	3747	0.9220	0.4670	-0.4760
1037	6703	0.3920	-0.7360	-0.3750
1038	737	-0.1860	-0.0680	0.2770
1039	4483	-0.6400	-1.7100	0.2510
1040	168	-0.0820	1.6170	-0.5020
1041	7204	-0.1530	0.0050	-0.3020
1042	4383	0.3030	-2.4680	0.0080
1043	2882	0.0440	0.5300	0.1500
1044	667	0.0530	0.8040	-0.0360
1045	1419	-0.2140	0.3810	-0.8210
1046	96	1.1380	0.6720	0.7100
1047	6121	-0.1230	-2.8240	0.2750
1048	6772	0.4910	-4.4620	-0.0780
1049	4233	0.5820	0.1640	-0.0280
1050	401	-0.4420	-0.6110	-0.1630
1051	6554	-0.2220	-1.8400	-0.0490
1052	1416	-0.2120	1.5740	-0.1540
1053	3393	1.1840	0.3980	0.7130
1054	5018	0.5080	-0.1590	0.4310
1055	2174	-0.6200	0.2840	-0.2790
1056	1354	-0.4660	-0.2900	-0.0120
1057	3362	-0.1340	-0.3630	0.2960
1058	3103	0.3110	-0.1180	-0.6480
1059	2866	-0.2320	0.3780	-0.1610
1060	2951	0.2600	-0.1861	0.3140
1061	3648	0.1455	0.1455	-0.0900
1062	2607	0.1800	-1.2530	0.3340
1063	5920	-0.1430	-1.3460	-0.2510
1064	733	-0.2220	0.8490	-0.3450
1065	125	0.4510	-0.1363	-0.3660
1066	2311	-0.0860	-0.0319	0.4260
1067	1455	0.8520	0.1003	-0.6960
1068	3048	0.1360	-0.3410	-0.2620
1069	6966	-0.6890	-0.3170	-0.0050
1070	3752	-0.1020	0.2840	-0.2350
1071	874	-0.3380	-0.4600	0.0310
1072	430	-0.4440	-0.1108	-0.3370
1073	3595	-0.2277	-1.0510	-0.1180
1074	5822	-0.1260	-0.0200	-0.7370
1075	5086	-0.3410	-0.8690	0.1600
1076	5534	-0.0864	0.7400	-0.0864
1077	3832	0.0970	0.6720	-0.0330
1078	5745	-0.5180	0.1950	-0.2710
1079	4409	-0.0160	0.2690	-0.5490
1080	1226	0.1300	-1.0030	-0.1350
1081	1861	-0.4300	0.4280	0.3090
1082	1911	0.2780	0.4800	-0.0910
1083	1799	-0.0937	-0.3150	0.2670
1084	2381	0.1280	-0.6220	1.1450
1085	7102	0.0170	0.1406	0.2320
1086	6643	0.5850	0.7430	-0.5040
1087	6330	-1.6920	-0.3020	-0.5830
1088	5556	-0.1278	0.1980	-0.0980
1089	4828	-0.0480	-0.1272	0.5810
1090	3880	-0.5620	-0.1661	-0.2330
1091	4665	-0.1100	-1.6000	-0.0690
1092	2799	-0.3800	-0.1710	-0.6750
1093	2793	0.0990	-0.6030	-0.1350
1094	4612	-1.3620	0.5430	0.2340
1095	3351	0.1550	0.6850	-0.2640
1096	6730	0.9870	0.2123	-0.5490
1097	5107	-0.7190	1.7600	-0.1250
1098	3947	1.0380	0.3590	-0.1230
1099	3957	-0.0480	-0.5470	1.2580
1100	1107	-1.3630	0.2970	1.0160
1101	1119	-0.7512	-0.6490	-0.8820
1102	2880	0.1020	-0.3170	0.4820
1103	4436	-0.4690	-0.8940	-0.5380
1104	6726	0.0490	1.1370	-0.5480
1105	6171	-0.1310	-2.1890	0.0670
1106	2900	-0.4530	0.1670	-0.7950
1107	4032	1.5560	-0.3730	0.1110
1108	164	-0.1030	0.3051	0.6150
1109	7070	0.2460	-0.7690	-0.7420
1110	1724	-0.5068	-0.0650	0.2570
1111	7485	0.0000	0.9530	0.7950
1112	6444	-0.2630	0.1320	0.3250
1113	448	-0.3140	0.2350	-0.4040
1114	1158	-0.4350	-1.0130	-0.3910
1115	6608	0.0670	-0.8500	-0.5780
1116	139	-0.1020	-0.1116	0.0320
1117	1556	-0.4506	-0.0010	-1.3580
1118	4133	0.0890	-1.2880	0.0080
1119	6589	0.8960	-0.3670	0.2420
1120	1058	-0.4640	-0.3340	-0.1990
1121	1916	0.4810	-0.1280	0.3450
1122	3935	-0.3800	-1.4980	-0.7280
1123	6451	-0.0540	-1.7210	0.0370
1124	5184	0.3450	-0.1780	0.9370
1125	3911	-0.1650	-0.6180	-0.4530
1126	1275	-0.0540	-0.0585	0.2450
1127	5592	-0.3088	-0.2290	0.2350
1128	3617	-0.1872	-0.4280	-0.2330
1129	2047	0.2160	1.0150	-0.2010
1130	1112	-0.1870	-2.1910	-0.4200
1131	1533	-0.0730	0.0590	-0.6030
1132	3967	-0.6670	-0.4630	-0.1470
1133	1688	0.1052	-0.3590	0.4660
1134	5869	-0.0520	-0.3896	-0.0870
1135	7536	-0.1407	0.2060	0.1320
1136	721	1.5930	0.2210	0.3440
1137	4722	-0.3810	-4.4980	-0.0700
1138	1754	-0.2189	-0.2440	0.6860
1139	4939	-0.0570	-4.4980	-0.3490
1140	7585	-0.1845	1.7800	-0.1690
1141	5555	0.7370	-1.4520	1.1490
1142	6473	-0.0240	0.3380	0.1030
1143	2382	-0.0870	-0.1320	0.8480
1144	5845	0.2330	-0.2461	-0.5820
1145	3897	-0.1240	-0.9580	2.1160
1146	936	0.1310	-0.6910	-0.1990
1147	5072	-0.4420	-0.3010	-0.0530
1148	1218	-0.2830	0.1480	-0.7900
1149	7396	1.1630	0.4550	-0.2869
1150	1022	0.8730	-0.3470	-0.0200
1151	6466	0.1780	0.1420	-0.5220
1152	6359	0.1050	-0.3630	0.3530
1153	5479	-1.1380	0.4280	0.1220
1154	1258	-0.3420	0.0071	0.3380
1155	791	-0.2550	-0.6290	0.7160
1156	5240	-0.8200	0.0430	-0.0300
1157	3009	-0.6830	0.6280	-0.7150
1158	6423	-0.0780	0.1340	-0.0010
1159	2692	-0.5310	-0.5680	-0.0930
1160	6926	-0.1100	-0.2153	0.1040
1161	4462	-0.4730	-0.5490	-0.0100
1162	2809	0.2940	-0.0270	0.0280
1163	4520	-0.2360	0.3111	0.1490
1164	4378	-0.1240	-0.2990	-0.0900
1165	6736	0.1330	-3.3060	-0.0260
1166	5640	-0.0838	0.2610	0.3610
1167	765	-0.4460	0.1060	-2.5630
1168	1846	0.3240	4.1460	0.2340
1169	56	0.0820	-1.2140	-0.0090
1170	537	0.2480	-0.6140	-0.2040
1171	6787	0.2720	-0.2715	0.2980
1172	496	-0.0630	0.1800	0.5130
1173	2910	0.1980	0.0390	-0.3370
1174	7368	-0.2357	0.4760	-0.2357
1175	2107	-0.3590	-0.1410	-1.1290
1176	2896	0.1340	1.3200	0.1780
1177	1434	-0.4710	-0.3854	-0.6660
1178	4446	-0.1020	-0.3320	-0.1360
1179	2405	1.5470	-0.1860	0.0500
1180	4643	-0.2580	-0.2480	0.0350
1181	6511	0.0050	-0.7470	-0.1700
1182	480	0.1540	0.9230	0.1360
1183	2911	-0.2490	0.4280	0.0510
1184	473	-0.2100	-1.0830	0.3470
1185	4197	-0.6960	-0.1910	-0.1940
1186	4134	0.0930	-0.3350	0.0580
1187	5337	-1.1910	-0.1590	-0.3950
1188	4814	-0.1160	-0.4100	-0.0180
1189	6661	-0.3540	0.1270	0.2100
1190	6662	-0.1000	-0.7210	0.0750
1191	6418	-0.0960	-1.1040	-0.0480
1192	3704	-3.1700	-0.2020	0.3960
1193	2924	0.1440	0.4880	0.5290
1194	5410	-0.4710	-0.5441	-0.3070
1195	2850	0.2100	-0.2630	-0.3080
1196	4045	-0.3310	-0.8380	0.1890
1197	3520	0.6090	-0.1190	-0.3640
1198	3856	0.0070	0.6690	-0.0600
1199	1684	0.0735	-0.1260	0.3360
1200	5603	-0.2164	-1.8420	0.7180
1201	3901	0.0230	-0.3800	0.7840
1202	3713	3.5240	-0.3730	-0.3290
1203	2356	-0.1770	1.6540	-0.5070
1204	7554	-0.0461	0.6420	0.1430
1205	1233	-0.3280	0.1050	0.0930
1206	4375	0.0660	-0.4330	0.2110
1207	7493	0.0809	-0.5810	0.5590
1208	824	0.1520	0.9650	-0.2560
1209	5530	-3.6780	-0.1590	0.4160
1210	5297	-1.1380	0.1190	0.7180
1211	2610	-0.2170	-1.1300	0.0440
1212	2467	0.1340	1.7210	0.1620
1213	5855	0.1860	1.0870	-0.7680
1214	4882	-0.8470	0.5560	0.5970
1215	4434	0.1600	0.1347	0.1730
1216	3638	-0.3635	-0.3635	0.8970
1217	7495	-0.3275	-0.5360	-0.5610
1218	625	0.1420	0.9340	-0.2090
1219	3631	-0.5708	-0.5708	-1.0810
1220	1942	0.6870	0.1320	0.0470
1221	2071	0.0090	0.5700	0.5110
1222	5330	-0.0520	0.3970	-0.1310
1223	1287	-0.1280	-0.3517	-0.3590
1224	1100	0.1970	-1.1160	0.4310
1225	752	-1.5060	-0.2880	-0.0170
1226	1593	0.1870	0.2010	-0.4086
1227	7532	0.3630	0.1340	0.1330
1228	2975	-0.8680	0.8650	-0.1230
1229	3809	0.1830	-0.1090	-0.1320
1230	660	0.6170	0.6890	0.1990
1231	3319	0.2420	-0.6160	-0.8150
1232	1952	-0.3950	-0.3380	-0.6110
1233	5055	0.2080	-1.4980	0.4200
1234	3132	-0.4620	1.2360	-0.3820
1235	5967	1.2000	0.8820	-0.0150
1236	2819	0.5730	0.3400	0.5830
1237	5362	0.4010	-0.0960	0.3050
1238	309	0.0080	-0.6480	-0.1700
1239	7022	-0.2290	-0.8780	-0.2540
1240	5563	-0.0855	0.1600	-0.4010
1241	2972	0.2680	0.1340	-0.0170
1242	6499	0.3350	0.8160	-0.4370
1243	3143	-1.6680	-0.4490	0.9220
1244	1134	0.1120	-0.2270	-0.5500
1245	5335	-0.6440	1.1320	0.3860
1246	3412	-0.5653	-0.4240	-0.8800
1247	3517	-0.3290	0.9480	-0.6950
1248	4048	0.2710	-1.4980	0.1560
1249	3238	0.0140	-0.5910	-0.1980
1250	7301	-0.2780	-0.2960	-0.3140
1251	2218	0.5930	0.2490	-0.0370
1252	4132	-0.3440	0.2840	-0.4150
1253	5122	0.2690	1.3250	0.0700
1254	1889	-0.2850	0.5020	0.9530
1255	4345	0.2610	-0.0700	-0.5850
1256	1589	0.7440	0.2570	0.6370
1257	1459	0.2840	0.1557	-0.5760
1258	3161	0.3170	-0.8970	-0.2860
1259	1856	-0.6260	-1.1570	0.3320
1260	6583	0.2630	-0.0630	0.1510
1261	87	0.0330	-0.0163	0.2920
1262	2684	-0.3630	-0.6140	0.5760
1263	3807	0.5970	-0.3940	0.6510
1264	4172	0.0470	1.1340	0.2430
1265	3403	0.2710	-0.4980	-0.0550
1266	6752	-0.0270	-0.1881	-0.1050
1267	954	-0.0380	-0.4400	0.4640
1268	6582	0.4900	-0.2090	-0.0150
1269	5825	0.0900	-0.0920	-0.0140
1270	6367	0.2790	-1.1990	-0.2700
1271	2355	0.1730	1.2300	0.1290
1272	5426	-1.3220	-0.3270	-0.1518
1273	3434	-0.0130	-0.2070	-0.1660
1274	1323	-0.2100	0.9420	0.3110
1275	6605	-0.4060	0.8920	-0.0890
1276	5837	0.0270	-3.9580	0.4810
